Liga,Temporada,Jornada,Equipo,Cambios realizados partido,Cambio lesion jornada anterior,,
Bundesliga,Temporada2018,Jornada 18,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 18,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 18,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 18,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 18,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 18,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 18,FC Augsburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 18,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 18,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 18,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 18,Hertha BSC,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 18,Wolfsburg,1,0,"-0,1891114","0,8276942964"
Bundesliga,Temporada2018,Jornada 18,Stuttgart,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 18,SC Freiburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 18,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 18,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 18,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 18,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 19,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 19,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 19,Schalke 04,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 19,RB Leipzig,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 19,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 19,B. Dortmund,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 19,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 19,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 19,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 19,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 19,Hertha BSC,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 19,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 19,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 19,Stuttgart,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 19,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 19,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 19,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 19,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,SC Freiburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 20,Wolfsburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 20,Stuttgart,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 20,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 20,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 21,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 21,B. Leverkusen,3,1,"0,5083582","1,662559363"
Bundesliga,Temporada2018,Jornada 21,RB Leipzig,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 21,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 21,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 21,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 21,FC Augsburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 21,Monchengladbach,1,0,"-0,1891114","0,8276942964"
Bundesliga,Temporada2018,Jornada 21,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 21,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 21,Hertha BSC,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 21,SC Freiburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 21,Wolfsburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 21,Stuttgart,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 21,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 21,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 21,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 21,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,Stuttgart,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 22,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 22,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,Stuttgart,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 23,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 23,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 24,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 24,B. Dortmund,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 24,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 24,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 24,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 24,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 24,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 24,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 24,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 24,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 24,Hertha BSC,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 24,Stuttgart,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 24,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 24,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 24,Wolfsburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 24,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 24,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 24,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,B. Dortmund,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 25,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,Stuttgart,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 25,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 25,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,Bayern München,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 26,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,Stuttgart,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,Wolfsburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 26,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 26,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 26,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,RB Leipzig,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 27,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,Stuttgart,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,FC Augsburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 27,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 27,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 28,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,Stuttgart,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,SC Freiburg,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 28,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 28,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 29,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,Stuttgart,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 29,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 29,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 30,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 30,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 30,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 30,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 30,RB Leipzig,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 30,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 30,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 30,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 30,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 30,Stuttgart,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 30,FC Augsburg,1,0,"-0,1891114","0,8276942964"
Bundesliga,Temporada2018,Jornada 30,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 30,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 30,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 30,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 30,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 30,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 30,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,Stuttgart,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,Werder Bremen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 31,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 31,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 32,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 32,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 32,B. Dortmund,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 32,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 32,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 32,RB Leipzig,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 32,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 32,Stuttgart,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 32,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 32,Hertha BSC,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 32,FC Augsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 32,Werder Bremen,2,0,"0,0890494","1,0931346558"
Bundesliga,Temporada2018,Jornada 32,Hannover 96,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 32,Mainz 05,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 32,SC Freiburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 32,Wolfsburg,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 32,Hamburger SV,0,0,"-0,4672722","0,6267094769"
Bundesliga,Temporada2018,Jornada 32,Köln,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 33,Bayern München,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 33,Schalke 04,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 33,B. Dortmund,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 33,Hoffenheim,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 33,B. Leverkusen,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 33,RB Leipzig,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 33,Eintracht,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 33,Stuttgart,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 33,Monchengladbach,3,0,"0,3672102","1,4437013532"
Bundesliga,Temporada2018,Jornada 33,Hertha BSC,3,0,"0,3672102","1,4437013532"
